"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","metadataID","updateID"
34,"PA","PA_DeepHole_20190515_845_Hypo_6_Limno.Sample.20160505",2019-05-15,"POP",14.428983127693,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190625_928_Hypo_8_Limno.Sample.20160505",2019-06-25,"POP",12.3902204696927,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190625_835_PML_2_Limno.Sample.20160505",2019-06-25,"POP",8.02735263508677,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190625_835_Hypo_8_Limno.Sample.20160505",2019-06-25,"POP",21.6646113370362,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190627_842_PML_2_Limno.Sample.20160505",2019-06-27,"POP",5.53187488292591,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190627_842_Hypo_8_Limno.Sample.20160505",2019-06-27,"POP",17.7983781998856,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190627_1001_PML_1.5_Limno.Sample.20160505",2019-06-27,"POP",9.78473133379159,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190627_1001_Hypo_9_Limno.Sample.20160505",2019-06-27,"POP",18.290444235523,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"CR","CR_DeepHole_20190701_955_PML_1.5_Limno.Sample.20160505",2019-07-01,"POP",5.26998335619988,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"CR","CR_DeepHole_20190701_955_Hypo_10_Limno.Sample.20160505",2019-07-01,"POP",6.28118559537696,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"CR","CR_Outlet_20190701_955_Surface_0_Limno.Sample.20160505",2019-07-01,"POP",25.1042001240534,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190515_1019_PML_1_Limno.Sample.20160505",2019-05-15,"POP",7.74617204329399,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_DeepHole_20190701_840_PML_0.5_Limno.Sample.20160505",2019-07-01,"POP",8.29835358337839,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_DeepHole_20190701_840_Hypo_4.5_Limno.Sample.20160505",2019-07-01,"POP",12.9433476368471,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_Outlet_20190701_840_Surface_0_Limno.Sample.20160505",2019-07-01,"POP",12.7498062179526,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190702_908_PML_1.5_Limno.Sample.20160505",2019-07-02,"POP",6.9539395200636,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190702_908_Hypo_8_Limno.Sample.20160505",2019-07-02,"POP",11.7175853171818,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190702_830_PML_1.5_Limno.Sample.20160505",2019-07-02,"POP",6.55648081332762,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190702_830_Hypo_8_Limno.Sample.20160505",2019-07-02,"POP",21.6997589110103,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"ME","ME_DeepHole_20190703_847_PML_1.5_Limno.Sample.20160505",2019-07-03,"POP",5.22484407780876,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"ME","ME_DeepHole_20190703_847_Hypo_3_Limno.Sample.20160505",2019-07-03,"POP",7.2856445641999,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190703_1040_PML_1_Limno.Sample.20160505",2019-07-03,"POP",11.4630293865767,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190515_1019_Hypo_9_Limno.Sample.20160505",2019-05-15,"POP",13.2643411572271,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190703_1040_Hypo_4_Limno.Sample.20160505",2019-07-03,"POP",28.3426503921146,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Outlet_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POP",9.8863533009764,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet1_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POP",10.2065022214808,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet2_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POP",8.97996847817093,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet3_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POP",18.4655066758129,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190703_915_PML_2_Limno.Sample.20160505",2019-07-03,"POP",5.80272254876628,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190703_915_Hypo_8_Limno.Sample.20160505",2019-07-03,"POP",19.3158279469889,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190703_1050_PML_1.5_Limno.Sample.20160505",2019-07-03,"POP",7.6407293213717,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190703_1050_Hypo_9_Limno.Sample.20160505",2019-07-03,"POP",21.0319550055025,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190709_1104_PML_1_Limno.Sample.20160505",2019-07-09,"POP",21.3193818195789,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190709_1104_Hypo_8_Limno.Sample.20160505",2019-07-09,"POP",6.22426074396455,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190709_910_PML_1.5_Limno.Sample.20160505",2019-07-09,"POP",22.7190385562591,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190709_910_Hypo_8_Limno.Sample.20160505",2019-07-09,"POP",6.73141039610232,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190711_830_PML_2_Limno.Sample.20160505",2019-07-11,"POP",4.16927024788223,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190711_830_Hypo_8_Limno.Sample.20160505",2019-07-11,"POP",16.2167373710513,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190711_949_PML_2_Limno.Sample.20160505",2019-07-11,"POP",5.95121821248301,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190711_949_Hypo_9_Limno.Sample.20160505",2019-07-11,"POP",12.8218487520527,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190715_944_PML_1_Limno.Sample.20160505",2019-07-15,"POP",21.5591686151139,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190715_944_Hypo_4.5_Limno.Sample.20160505",2019-07-15,"POP",37.0981836770675,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Outlet_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POP",11.3268400305268,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"CR","CR_DeepHole_20190520_937_Hypo_8_Limno.Sample.20160505",2019-05-20,"POP",9.36296044610244,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet1_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POP",11.364215248565,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet2_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POP",14.7495862876994,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet3_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POP",18.5364772533416,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190716_932_PML_1_Limno.Sample.20160505",2019-07-16,"POP",9.94395696311536,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190716_932_Hypo_8_Limno.Sample.20160505",2019-07-16,"POP",24.2222778962909,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_Inlet1_20190716_932_Surface_0_Limno.Sample.20160505",2019-07-16,"POP",16.4689731850728,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190716_835_PML_2_Limno.Sample.20160505",2019-07-16,"POP",4.82064335826659,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190716_835_Hypo_8_Limno.Sample.20160505",2019-07-16,"POP",25.0387784385495,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"CR","CR_DeepHole_20190718_833_PML_3_Limno.Sample.20160505",2019-07-18,"POP",14.4847151073204,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"CR","CR_DeepHole_20190718_833_PML_3_Limno.Sample.20160505",2019-07-18,"POP",6.62144967612291,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"CR","CR_DeepHole_20190718_833_Hypo_10_Limno.Sample.20160505",2019-07-18,"POP",6.29046415660176,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"CR","CR_Outlet_20190520_937_Surface_0_Limno.Sample.20160505",2019-05-20,"POP",10.1010594995585,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190718_827_PML_2_Limno.Sample.20160505",2019-07-18,"POP",6.09423606651146,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190718_827_Hypo_8_Limno.Sample.20160505",2019-07-18,"POP",24.2655318111194,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_DeepHole_20190718_1400_PML_2_Limno.Sample.20160505",2019-07-18,"POP",6.91656430202546,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_DeepHole_20190718_1400_Hypo_4_Limno.Sample.20160505",2019-07-18,"POP",11.4015904666031,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_Outlet_20190718_1400_Surface_0_Limno.Sample.20160505",2019-07-18,"POP",11.1025887222979,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190718_1415_PML_2_Limno.Sample.20160505",2019-07-18,"POP",8.13279535700905,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190718_1415_Hypo_9_Limno.Sample.20160505",2019-07-18,"POP",17.2763131603739,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BO","BO_DeepHole_20190719_930_PML_0.5_Limno.Sample.20160505",2019-07-19,"POP",13.265916668338,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BO","BO_DeepHole_20190719_930_Hypo_2_Limno.Sample.20160505",2019-07-19,"POP",18.6528194942358,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"HB","HB_DeepHole_20190719_1044_PML_0.5_Limno.Sample.20160505",2019-07-19,"POP",7.74998622984389,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_DeepHole_20190520_1240_PML_0.5_Limno.Sample.20160505",2019-05-20,"POP",10.7688634050663,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"HB","HB_DeepHole_20190719_1044_Hypo_4_Limno.Sample.20160505",2019-07-19,"POP",17.2012588525268,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"HB","HB_Outlet_20190719_1044_Surface_0_Limno.Sample.20160505",2019-07-19,"POP",13.1691459588907,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"HB","HB_Outlet_20190719_1044_Surface_0_Limno.Sample.20160505",2019-07-19,"POP",8.44912352277593,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190722_910_PML_2_Limno.Sample.20160505",2019-07-22,"POP",7.58467051336706,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190722_910_Hypo_8_Limno.Sample.20160505",2019-07-22,"POP",21.6917585664566,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_Inlet1_20190722_910_Surface_0_Limno.Sample.20160505",2019-07-22,"POP",3.46105911980655,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190722_830_PML_2.5_Limno.Sample.20160505",2019-07-22,"POP",8.3642727478799,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190722_830_Hypo_8_Limno.Sample.20160505",2019-07-22,"POP",26.304091101617,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BR","BR_DeepHole_20190722_1020_PML_2.5_Limno.Sample.20160505",2019-07-22,"POP",10.6914613238783,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BR","BR_DeepHole_20190722_1020_Hypo_4.5_Limno.Sample.20160505",2019-07-22,"POP",28.4911749547077,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"WA","WA_DeepHole_20190722_836_PML_1_Limno.Sample.20160505",2019-07-22,"POP",6.43382911956239,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_DeepHole_20190520_1240_Hypo_3_Limno.Sample.20160505",2019-05-20,"POP",11.4630293865767,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"WA","WA_DeepHole_20190722_836_Hypo_4.5_Limno.Sample.20160505",2019-07-22,"POP",65.5609878494677,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BA","BA_DeepHole_20190725_925_PML_3_Limno.Sample.20160505",2019-07-25,"POP",5.60843167069031,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"BA","BA_DeepHole_20190725_925_Hypo_6.5_Limno.Sample.20160505",2019-07-25,"POP",8.74794998589466,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"TU","TU_DeepHole_20190725_840_PML_2_Limno.Sample.20160505",2019-07-25,"POP",9.74991422508737,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"TU","TU_DeepHole_20190725_840_Hypo_5_Limno.Sample.20160505",2019-07-25,"POP",17.8675031872025,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190725_838_PML_2.5_Limno.Sample.20160505",2019-07-25,"POP",4.60017023851631,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190725_838_Hypo_7.5_Limno.Sample.20160505",2019-07-25,"POP",11.8757831902754,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190725_1018_PML_2_Limno.Sample.20160505",2019-07-25,"POP",10.9079922423449,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190725_1018_Hypo_9_Limno.Sample.20160505",2019-07-25,"POP",24.5235758673698,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"CB","CB_DeepHole_20190729_1002_PML_1_Limno.Sample.20160505",2019-07-29,"POP",8.94118955841328,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190508_1220_Hypo_8_Limno.Sample.20160505",2019-05-08,"POP",18.0795587916784,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_Outlet_20190520_1240_Surface_0_Limno.Sample.20160505",2019-05-20,"POP",6.64296997614192,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"CB","CB_DeepHole_20190729_1002_Hypo_5_Limno.Sample.20160505",2019-07-29,"POP",12.1330018299841,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"NG","NG_DeepHole_20190729_836_PML_0.75_Limno.Sample.20160505",2019-07-29,"POP",29.1861921674929,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"NG","NG_DeepHole_20190729_836_Hypo_4.5_Limno.Sample.20160505",2019-07-29,"POP",17.5523451820669,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190730_1001_PML_2_Limno.Sample.20160505",2019-07-30,"POP",10.3689642080558,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190730_1001_Hypo_8_Limno.Sample.20160505",2019-07-30,"POP",23.9191935222075,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_Inlet1_20190730_1001_Surface_0_Limno.Sample.20160505",2019-07-30,"POP",4.20639416381141,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_DeepHole_20190730_1041_PML_2_Limno.Sample.20160505",2019-07-30,"POP",7.51042268150869,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_DeepHole_20190730_1041_Hypo_3_Limno.Sample.20160505",2019-07-30,"POP",11.1485664425686,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"ME","ME_Outlet_20190730_1041_Surface_0_Limno.Sample.20160505",2019-07-30,"POP",7.9867441148086,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190730_842_PML_2.5_Limno.Sample.20160505",2019-07-30,"POP",9.43325559405063,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190521_1008_PML_1_Limno.Sample.20160505",2019-05-21,"POP",22.7636567501998,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190730_842_Hypo_8_Limno.Sample.20160505",2019-07-30,"POP",7.84453792487134,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"CR","CR_DeepHole_20190731_1050_PML_4_Limno.Sample.20160505",2019-07-31,"POP",5.7579325428429,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"CR","CR_DeepHole_20190731_1050_Hypo_9_Limno.Sample.20160505",2019-07-31,"POP",7.69461930205497,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"CR","CR_Outlet_20190731_1050_Surface_0_Limno.Sample.20160505",2019-07-31,"POP",8.74794998589466,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190731_938_PML_2_Limno.Sample.20160505",2019-07-31,"POP",11.0851915708332,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_DeepHole_20190731_938_Hypo_4.5_Limno.Sample.20160505",2019-07-31,"POP",39.1666469410943,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Outlet_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POP",27.6534046816254,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet1_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POP",14.0375877846573,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet2_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POP",42.2676481865224,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
17,"MO","MO_Inlet3_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POP",7.32440115560484,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190521_1008_Hypo_8_Limno.Sample.20160505",2019-05-21,"POP",5.97108290680858,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
33,"BR","BR_DeepHole_20190731_1205_Hypo_4_Limno.Sample.20160505",2019-07-31,"POP",35.6181982047525,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
33,"TF","TF_DeepHole_20190731_1045_PML_4_Limno.Sample.20160505",2019-07-31,"POP",9.81987890776569,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
33,"TF","TF_DeepHole_20190731_1045_Hypo_6.5_Limno.Sample.20160505",2019-07-31,"POP",13.7915547668386,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190801_830_PML_2.5_Limno.Sample.20160505",2019-08-01,"POP",7.98075807468722,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190801_948_PML_2_Limno.Sample.20160505",2019-08-01,"POP",20.0478229342278,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PE","PE_DeepHole_20190801_948_Hypo_9_Limno.Sample.20160505",2019-08-01,"POP",15.5527767651275,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_DeepHole_20190802_825_PML_0.5_Limno.Sample.20160505",2019-08-02,"POP",7.31933871543639,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_Inlet1_20190521_1008_Surface_0_Limno.Sample.20160505",2019-05-21,"POP",4.01224191918224,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
15,"HB","HB_Outlet_20190803_1345_Surface_0_Limno.Sample.20160505",2019-08-03,"POP",40.7120960381053,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190806_937_PML_1.5_Limno.Sample.20160505",2019-08-06,"POP",3.6925093673303,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"FE","FE_DeepHole_20190806_937_Hypo_8_Limno.Sample.20160505",2019-08-06,"POP",22.74944619417,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190806_834_PML_2_Limno.Sample.20160505",2019-08-06,"POP",5.60843167069031,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
3,"WL","WL_DeepHole_20190806_834_Hypo_8_Limno.Sample.20160505",2019-08-06,"POP",17.4223755667507,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"BY","BY_DeepHole_20190807_1200_PML_3.5_Limno.Sample.20160505",2019-08-07,"POP",6.65493777575843,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"BY","BY_DeepHole_20190807_1200_Hypo_7.5_Limno.Sample.20160505",2019-08-07,"POP",26.0108450617073,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"JS","JS_DeepHole_20190807_1350_PML_3.5_Limno.Sample.20160505",2019-08-07,"POP",7.68679391502018,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"JS","JS_DeepHole_20190807_1350_Hypo_7_Limno.Sample.20160505",2019-08-07,"POP",18.9122121117942,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
34,"PA","PA_DeepHole_20190808_830_PML_2.5_Limno.Sample.20160505",2019-08-08,"POP",6.14348207676825,NA,0,NA,"Nutrients.20110601","tableNutrients.20210217"
