"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","DOC","TN_DOC","replicate","metadataID","comments","flag","updateID"
17,"ME_DeepHole_20200610_0936_PML_1_Limno.Sample.20160505","ME","DeepHole",2020-06-10,2020-06-10 09:36:00,"PML",0,1,7.84883498703432,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200610_0936_Hypo_3.5_Limno.Sample.20160505","ME","DeepHole",2020-06-10,2020-06-10 09:36:00,"Hypo",3.5,3.5,14.2764167689166,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_DeepHole_20200610_0936_Hypo_3.5_Limno.Sample.20160505","ME","DeepHole",2020-06-10,2020-06-10 09:36:00,"Hypo",3.5,3.5,14.4652817285907,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"ME_Outlet_20200610_0936_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-10,2020-06-10 09:36:00,"Surface",0,0,8.91635635468396,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"ME_Outlet_20200610_0936_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-10,2020-06-10 09:36:00,"Surface",0,0,9.23274944940705,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200610_1140_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"PML",0,0.5,22.0669375291323,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200610_1140_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"PML",0,0.5,22.0141533029721,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"Hypo",4,4,27.297996895657,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"Hypo",4,4,26.8024318073275,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-10,2020-06-10 11:40:00,"Surface",0,0,22.8473512983966,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-10,2020-06-10 11:40:00,"Surface",0,0,22.3354648489196,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200611_0930_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2020-06-11,2020-06-11 09:30:00,"PML",0,2.5,4.9666822294924,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200611_0930_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2020-06-11,2020-06-11 09:30:00,"PML",0,2.5,4.98490571027059,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505","CR","DeepHole",2020-06-11,2020-06-11 09:30:00,"Hypo",8,8,5.06758131696812,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505","CR","DeepHole",2020-06-11,2020-06-11 09:30:00,"Hypo",8,8,4.78210385214673,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505","CR","Outlet",2020-06-11,2020-06-11 09:30:00,"Surface",0,0,4.61387132547934,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505","CR","Outlet",2020-06-11,2020-06-11 09:30:00,"Surface",0,0,4.90549534413775,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"PML",0,1.5,15.1493350883054,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"PML",0,1.5,14.775593005479,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"Hypo",4.5,4.5,10.3628200443743,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"Hypo",4.5,4.5,12.7688766858666,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,11.2656548224077,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_Inlet1_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,12.5804086656019,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,26.6150677469146,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,27.0359025277189,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
15,"MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,65.1083264563514,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
15,"MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,64.1457776061379,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505","BR","DeepHole",2020-06-15,2020-06-15 11:42:00,"PML",0,2,10.5541310888822,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505","BR","DeepHole",2020-06-15,2020-06-15 11:42:00,"PML",0,2,10.0439568819025,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505","BR","DeepHole",2020-06-15,2020-06-15 11:42:00,"Hypo",3.5,3.5,10.7134473532993,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
17,"BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505","BR","DeepHole",2020-06-15,2020-06-15 11:42:00,"Hypo",3.5,3.5,10.1362766525134,NA,2,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505","BA","DeepHole",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,6.29519103045388,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505","BA","DeepHole",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,0.0460339282676202,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)",NA,"tableDOC_2020.20201118"
17,"BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505","BA","DeepHole",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,5.32631543068078,NA,1,"DOC.20110601",NA,NA,"tableDOC_2020.20201118"
17,"BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505","BA","DeepHole",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,5.49557544940175,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"PML",0,2,6.87820980584792,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"PML",0,2,6.59412515807146,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"PML",0,2,7.10699503292806,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"PML",0,2,6.68062245169176,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"Hypo",8,8,7.53426724372765,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"Hypo",8,8,6.95023958445638,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"Hypo",8,8,6.80645733956379,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"Hypo",8,8,7.19740068052545,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"PML",0,1.5,13.8042793243258,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"PML",0,1.5,13.4362703370137,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"PML",0,1.5,13.8788667171482,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"PML",0,1.5,13.0810979619983,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"Hypo",8,8,17.9185639171118,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"Hypo",8,8,18.4186962640654,NA,1,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"Hypo",8,8,18.4551096528651,NA,2,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
3,"FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-06-16,2020-06-16 10:35:00,"Hypo",8,8,17.8176208773369,NA,2,"DOC.20110601","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.",NA,"tableDOC_2020.20201118"
3,"FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-06-16,2020-06-16 10:35:00,"Surface",0,0,65.6481957810981,NA,1,"DOC.20110601","Sample labels duplicated for FE and WL on 6/16 and 6/23.No way to tell them apart, so duplicated samples (eg. 4 from FE PML, 4 from FE Hypo, etc.) were averaged and the average value was used for both 6/16 and 6/23.",NA,"tableDOC_2020.20201118"
