[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Vial	Excluded	Inj. Vol.	
Unknown	NPOC	350	350	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:34:54 PM	1	3	NPOC	29.01	29.06	9.829	9.846	NPOC:9.846mg/L	NPOC:9.846mg/L	15	0	50	
Unknown	NPOC	71	71	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:40:02 PM	1	1	NPOC	16.88	16.60	5.427	5.326	NPOC:5.326mg/L	NPOC:5.326mg/L	16	0	50	
Unknown	NPOC	71	71	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:42:30 PM	1	2	NPOC	16.40	16.60	5.253	5.326	NPOC:5.326mg/L	NPOC:5.326mg/L	16	0	50	
Unknown	NPOC	71	71	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:45:24 PM	1	3	NPOC	16.52	16.60	5.297	5.326	NPOC:5.326mg/L	NPOC:5.326mg/L	16	0	50	
Unknown	NPOC	120	120	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:50:42 PM	1	1	NPOC	40.31	40.71	13.93	14.08	NPOC:14.08mg/L	NPOC:14.08mg/L	17	0	50	
Unknown	NPOC	120	120	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:53:35 PM	1	2	NPOC	40.67	40.71	14.06	14.08	NPOC:14.08mg/L	NPOC:14.08mg/L	17	0	50	
Unknown	NPOC	120	120	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 1:56:29 PM	1	3	NPOC	41.16	40.71	14.24	14.08	NPOC:14.08mg/L	NPOC:14.08mg/L	17	0	50	
Unknown	NPOC	37	37	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:01:49 PM	1	1	NPOC	61.94	62.73	21.78	22.07	NPOC:22.07mg/L	NPOC:22.07mg/L	18	0	50	
Unknown	NPOC	37	37	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:04:40 PM	1	2	NPOC	63.41	62.73	22.31	22.07	NPOC:22.07mg/L	NPOC:22.07mg/L	18	0	50	
Unknown	NPOC	37	37	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:07:33 PM	1	3	NPOC	62.85	62.73	22.11	22.07	NPOC:22.07mg/L	NPOC:22.07mg/L	18	0	50	
Unknown	NPOC	65	65	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:12:36 PM	1	1	NPOC	30.78	31.01	10.47	10.55	NPOC:10.55mg/L	NPOC:10.55mg/L	19	0	50	
Unknown	NPOC	65	65	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:15:19 PM	1	2	NPOC	31.32	31.01	10.67	10.55	NPOC:10.55mg/L	NPOC:10.55mg/L	19	0	50	
Unknown	NPOC	65	65	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:17:56 PM	1	3	NPOC	30.92	31.01	10.52	10.55	NPOC:10.55mg/L	NPOC:10.55mg/L	19	0	50	
Unknown	NPOC	16	16	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:23:21 PM	1	1	NPOC	70.62	71.62	24.93	25.29	NPOC:25.29mg/L	NPOC:25.29mg/L	20	0	50	
Unknown	NPOC	16	16	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:26:10 PM	1	2	NPOC	71.86	71.62	25.38	25.29	NPOC:25.29mg/L	NPOC:25.29mg/L	20	0	50	
Unknown	NPOC	16	16	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:29:02 PM	1	3	NPOC	72.39	71.62	25.57	25.29	NPOC:25.29mg/L	NPOC:25.29mg/L	20	0	50	
Unknown	NPOC	387	387	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:34:05 PM	1	1	NPOC	27.66	27.74	9.339	9.368	NPOC:9.368mg/L	NPOC:9.368mg/L	21	0	50	
Unknown	NPOC	387	387	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:36:41 PM	1	2	NPOC	27.67	27.74	9.343	9.368	NPOC:9.368mg/L	NPOC:9.368mg/L	21	0	50	
Unknown	NPOC	387	387	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:39:18 PM	1	3	NPOC	27.89	27.74	9.423	9.368	NPOC:9.368mg/L	NPOC:9.368mg/L	21	0	50	
Unknown	NPOC	266	266	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:44:38 PM	1	1	NPOC	44.03	43.99	15.28	15.26	NPOC:15.26mg/L	NPOC:15.26mg/L	22	0	50	
Unknown	NPOC	266	266	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:47:25 PM	1	2	NPOC	43.68	43.99	15.15	15.26	NPOC:15.26mg/L	NPOC:15.26mg/L	22	0	50	
Unknown	NPOC	266	266	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:50:15 PM	1	3	NPOC	44.25	43.99	15.36	15.26	NPOC:15.26mg/L	NPOC:15.26mg/L	22	0	50	
Unknown	NPOC	358	358	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:55:24 PM	1	1	NPOC	35.24	33.75	12.09	11.55	NPOC:11.55mg/L	NPOC:11.55mg/L	23	1	50	
Unknown	NPOC	358	358	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 2:58:06 PM	1	2	NPOC	33.96	33.75	11.63	11.55	NPOC:11.55mg/L	NPOC:11.55mg/L	23	0	50	
Unknown	NPOC	358	358	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:00:41 PM	1	3	NPOC	33.61	33.75	11.50	11.55	NPOC:11.55mg/L	NPOC:11.55mg/L	23	0	50	
Unknown	NPOC	358	358	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:03:24 PM	1	4	NPOC	33.69	33.75	11.53	11.55	NPOC:11.55mg/L	NPOC:11.55mg/L	23	0	50	
Unknown	NPOC	368	368	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:08:40 PM	1	1	NPOC	56.51	57.20	19.81	20.06	NPOC:20.06mg/L	NPOC:20.06mg/L	24	0	50	
Unknown	NPOC	368	368	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:11:39 PM	1	2	NPOC	57.48	57.20	20.16	20.06	NPOC:20.06mg/L	NPOC:20.06mg/L	24	0	50	
Unknown	NPOC	368	368	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:14:23 PM	1	3	NPOC	57.62	57.20	20.21	20.06	NPOC:20.06mg/L	NPOC:20.06mg/L	24	0	50	
Unknown	NPOC	342	342	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:19:34 PM	1	1	NPOC	34.60	34.98	11.86	12.00	NPOC:12.00mg/L	NPOC:12.00mg/L	25	0	50	
Unknown	NPOC	342	342	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:22:14 PM	1	2	NPOC	35.38	34.98	12.14	12.00	NPOC:12.00mg/L	NPOC:12.00mg/L	25	0	50	
Unknown	NPOC	342	342	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:24:54 PM	1	3	NPOC	34.97	34.98	11.99	12.00	NPOC:12.00mg/L	NPOC:12.00mg/L	25	0	50	
Unknown	NPOC	88	88	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:30:00 PM	1	1	NPOC	16.46	16.21	5.275	5.183	NPOC:5.183mg/L	NPOC:5.183mg/L	26	0	50	
Unknown	NPOC	88	88	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:32:33 PM	1	2	NPOC	16.12	16.21	5.152	5.183	NPOC:5.183mg/L	NPOC:5.183mg/L	26	0	50	
Unknown	NPOC	88	88	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:34:57 PM	1	3	NPOC	16.04	16.21	5.123	5.183	NPOC:5.183mg/L	NPOC:5.183mg/L	26	0	50	
Unknown	NPOC	99	99	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:40:24 PM	1	1	NPOC	129.4	130.3	46.26	46.60	NPOC:46.60mg/L	NPOC:46.60mg/L	27	0	50	
Unknown	NPOC	99	99	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:43:14 PM	1	2	NPOC	131.2	130.3	46.91	46.60	NPOC:46.60mg/L	NPOC:46.60mg/L	27	0	50	
Unknown	NPOC	99	99	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_19_10_47_27.cal	1.00		10/19/2020 3:46:06 PM	1	3	NPOC	130.4	130.3	46.62	46.60	NPOC:46.60mg/L	NPOC:46.60mg/L	27	0	50	
