[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Vial	Excluded	Inj. Vol.	
Unknown	NPOC	134	134	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 6:51:04 PM	1	3	NPOC	25.98	25.94	8.901	8.886	NPOC:8.886mg/L	NPOC:8.886mg/L	10	0	50	
Unknown	NPOC	142	142	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 6:56:19 PM	1	1	NPOC	20.61	20.52	6.933	6.900	NPOC:6.900mg/L	NPOC:6.900mg/L	11	0	50	
Unknown	NPOC	142	142	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 6:59:08 PM	1	2	NPOC	20.48	20.52	6.885	6.900	NPOC:6.900mg/L	NPOC:6.900mg/L	11	0	50	
Unknown	NPOC	142	142	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:01:45 PM	1	3	NPOC	20.47	20.52	6.881	6.900	NPOC:6.900mg/L	NPOC:6.900mg/L	11	0	50	
Unknown	NPOC	124	124	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:06:45 PM	1	1	NPOC	15.39	15.63	5.019	5.107	NPOC:5.107mg/L	NPOC:5.107mg/L	12	0	50	
Unknown	NPOC	124	124	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:09:20 PM	1	2	NPOC	15.77	15.63	5.159	5.107	NPOC:5.107mg/L	NPOC:5.107mg/L	12	0	50	
Unknown	NPOC	124	124	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:12:01 PM	1	3	NPOC	15.73	15.63	5.144	5.107	NPOC:5.107mg/L	NPOC:5.107mg/L	12	0	50	
Unknown	NPOC	143	143	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:17:06 PM	1	1	NPOC	21.24	21.34	7.164	7.202	NPOC:7.202mg/L	NPOC:7.202mg/L	13	0	50	
Unknown	NPOC	143	143	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:19:40 PM	1	2	NPOC	21.48	21.34	7.252	7.202	NPOC:7.202mg/L	NPOC:7.202mg/L	13	0	50	
Unknown	NPOC	143	143	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:22:21 PM	1	3	NPOC	21.31	21.34	7.189	7.202	NPOC:7.202mg/L	NPOC:7.202mg/L	13	0	50	
Unknown	NPOC	113	113	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:27:43 PM	1	1	NPOC	74.18	74.49	26.57	26.68	NPOC:26.68mg/L	NPOC:26.68mg/L	14	0	50	
Unknown	NPOC	113	113	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:30:30 PM	1	2	NPOC	74.52	74.49	26.69	26.68	NPOC:26.68mg/L	NPOC:26.68mg/L	14	0	50	
Unknown	NPOC	113	113	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:33:23 PM	1	3	NPOC	74.77	74.49	26.79	26.68	NPOC:26.68mg/L	NPOC:26.68mg/L	14	0	50	
Unknown	NPOC	119	119	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:38:38 PM	1	1	NPOC	40.43	40.58	14.20	14.25	NPOC:14.25mg/L	NPOC:14.25mg/L	15	0	50	
Unknown	NPOC	119	119	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:41:19 PM	1	2	NPOC	40.89	40.58	14.37	14.25	NPOC:14.25mg/L	NPOC:14.25mg/L	15	0	50	
Unknown	NPOC	119	119	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:43:58 PM	1	3	NPOC	40.42	40.58	14.19	14.25	NPOC:14.25mg/L	NPOC:14.25mg/L	15	0	50	
Unknown	NPOC	118	118	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:48:58 PM	1	1	NPOC	23.19	23.33	7.878	7.929	NPOC:7.929mg/L	NPOC:7.929mg/L	16	0	50	
Unknown	NPOC	118	118	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:51:28 PM	1	2	NPOC	23.45	23.33	7.974	7.929	NPOC:7.929mg/L	NPOC:7.929mg/L	16	0	50	
Unknown	NPOC	118	118	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:54:05 PM	1	3	NPOC	23.34	23.33	7.933	7.929	NPOC:7.929mg/L	NPOC:7.929mg/L	16	0	50	
Unknown	NPOC	122	122	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 7:59:06 PM	1	1	NPOC	22.39	22.81	7.585	7.738	NPOC:7.738mg/L	NPOC:7.738mg/L	17	0	50	
Unknown	NPOC	122	122	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:01:48 PM	1	2	NPOC	22.86	22.81	7.758	7.738	NPOC:7.738mg/L	NPOC:7.738mg/L	17	0	50	
Unknown	NPOC	122	122	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:04:33 PM	1	3	NPOC	23.17	22.81	7.871	7.738	NPOC:7.738mg/L	NPOC:7.738mg/L	17	0	50	
Unknown	NPOC	80	80	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:09:34 PM	1	1	NPOC	19.73	19.92	6.610	6.679	NPOC:6.679mg/L	NPOC:6.679mg/L	18	0	50	
Unknown	NPOC	80	80	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:12:12 PM	1	2	NPOC	20.18	19.92	6.775	6.679	NPOC:6.679mg/L	NPOC:6.679mg/L	18	0	50	
Unknown	NPOC	80	80	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:14:44 PM	1	3	NPOC	19.84	19.92	6.651	6.679	NPOC:6.679mg/L	NPOC:6.679mg/L	18	0	50	
Unknown	NPOC	77	77	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:20:21 PM	1	1	NPOC	192.0	192.5	69.76	69.95	NPOC:69.95mg/L	NPOC:69.95mg/L	19	0	50	
Unknown	NPOC	77	77	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:23:14 PM	1	2	NPOC	193.8	192.5	70.42	69.95	NPOC:69.95mg/L	NPOC:69.95mg/L	19	0	50	
Unknown	NPOC	77	77	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:26:08 PM	1	3	NPOC	191.8	192.5	69.68	69.95	NPOC:69.95mg/L	NPOC:69.95mg/L	19	0	50	
Unknown	NPOC	82	82	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:31:18 PM	1	1	NPOC	21.46	21.33	7.244	7.195	NPOC:7.195mg/L	NPOC:7.195mg/L	20	0	50	
Unknown	NPOC	82	82	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:33:49 PM	1	2	NPOC	21.31	21.33	7.189	7.195	NPOC:7.195mg/L	NPOC:7.195mg/L	20	0	50	
Unknown	NPOC	82	82	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:36:24 PM	1	3	NPOC	21.21	21.33	7.153	7.195	NPOC:7.195mg/L	NPOC:7.195mg/L	20	0	50	
Unknown	NPOC	112	112	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:41:41 PM	1	1	NPOC	71.78	71.99	25.69	25.77	NPOC:25.77mg/L	NPOC:25.77mg/L	21	0	50	
Unknown	NPOC	112	112	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:44:26 PM	1	2	NPOC	71.83	71.99	25.71	25.77	NPOC:25.77mg/L	NPOC:25.77mg/L	21	0	50	
Unknown	NPOC	112	112	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:47:23 PM	1	3	NPOC	72.36	71.99	25.90	25.77	NPOC:25.77mg/L	NPOC:25.77mg/L	21	0	50	
Unknown	NPOC	116	116	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:52:35 PM	1	1	NPOC	72.76	73.49	26.05	26.31	NPOC:26.31mg/L	NPOC:26.31mg/L	22	0	50	
Unknown	NPOC	116	116	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:55:21 PM	1	2	NPOC	74.35	73.49	26.63	26.31	NPOC:26.31mg/L	NPOC:26.31mg/L	22	0	50	
Unknown	NPOC	116	116	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 8:58:04 PM	1	3	NPOC	73.35	73.49	26.26	26.31	NPOC:26.31mg/L	NPOC:26.31mg/L	22	0	50	
Unknown	NPOC	135	135	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:03:04 PM	1	1	NPOC	26.64	26.54	9.143	9.108	NPOC:9.108mg/L	NPOC:9.108mg/L	23	0	50	
Unknown	NPOC	135	135	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:05:33 PM	1	2	NPOC	26.70	26.54	9.165	9.108	NPOC:9.108mg/L	NPOC:9.108mg/L	23	0	50	
Unknown	NPOC	135	135	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:08:05 PM	1	3	NPOC	26.29	26.54	9.015	9.108	NPOC:9.108mg/L	NPOC:9.108mg/L	23	0	50	
Unknown	NPOC	74	74	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:13:25 PM	1	1	NPOC	37.25	37.38	13.03	13.08	NPOC:13.08mg/L	NPOC:13.08mg/L	24	0	50	
Unknown	NPOC	74	74	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:16:03 PM	1	2	NPOC	37.71	37.38	13.20	13.08	NPOC:13.08mg/L	NPOC:13.08mg/L	24	0	50	
Unknown	NPOC	74	74	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:18:42 PM	1	3	NPOC	37.18	37.38	13.01	13.08	NPOC:13.08mg/L	NPOC:13.08mg/L	24	0	50	
Unknown	NPOC	24	24	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:23:54 PM	1	1	NPOC	27.34	27.20	9.400	9.347	NPOC:9.347mg/L	NPOC:9.347mg/L	25	0	50	
Unknown	NPOC	24	24	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:26:26 PM	1	2	NPOC	27.02	27.20	9.282	9.347	NPOC:9.347mg/L	NPOC:9.347mg/L	25	0	50	
Unknown	NPOC	24	24	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:29:04 PM	1	3	NPOC	27.23	27.20	9.359	9.347	NPOC:9.347mg/L	NPOC:9.347mg/L	25	0	50	
Unknown	NPOC	76	76	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:34:27 PM	1	1	NPOC	50.72	50.30	17.97	17.82	NPOC:17.82mg/L	NPOC:17.82mg/L	26	0	50	
Unknown	NPOC	76	76	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:37:10 PM	1	2	NPOC	50.03	50.30	17.72	17.82	NPOC:17.82mg/L	NPOC:17.82mg/L	26	0	50	
Unknown	NPOC	76	76	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:39:59 PM	1	3	NPOC	50.16	50.30	17.76	17.82	NPOC:17.82mg/L	NPOC:17.82mg/L	26	0	50	
Unknown	NPOC	10	10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:45:19 PM	1	1	NPOC	53.12	53.00	18.85	18.81	NPOC:18.81mg/L	NPOC:18.81mg/L	27	0	50	
Unknown	NPOC	10	10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:48:11 PM	1	2	NPOC	53.01	53.00	18.81	18.81	NPOC:18.81mg/L	NPOC:18.81mg/L	27	0	50	
Unknown	NPOC	10	10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:50:59 PM	1	3	NPOC	52.88	53.00	18.76	18.81	NPOC:18.81mg/L	NPOC:18.81mg/L	27	0	50	
Unknown	NPOC	39	39	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_11_12_16_56_19.cal	1.00		11/12/2020 9:56:20 PM	1	1	NPOC	75.79	76.17	27.16	27.30	NPOC:27.30mg/L	NPOC:27.30mg/L	28	0	50	
