[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Vial	Excluded	Inj. Vol.	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:24:08 PM	6	1	NPOC	83.39	83.63	30.00	 	 	 	6	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:27:03 PM	6	2	NPOC	83.42	83.63	30.00	 	 	 	6	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:29:52 PM	6	3	NPOC	84.08	83.63	30.00	 	 	 	6	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:35:21 PM	7	1	NPOC	283.1	282.6	100.0	 	 	 	7	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:38:14 PM	7	2	NPOC	282.4	282.6	100.0	 	 	 	7	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal		1.00		11/13/2020 4:41:10 PM	7	3	NPOC	282.4	282.6	100.0	 	 	 	7	0	50	
Unknown	NPOC	Dummy	Dummy	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:45:47 PM	1	1	NPOC	1.971	0.9020	0.5727	0.1934	NPOC:0.1934mg/L	NPOC:0.1934mg/L	8	1	50	
Unknown	NPOC	Dummy	Dummy	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:47:56 PM	1	2	NPOC	1.055	0.9020	0.2476	0.1934	NPOC:0.1934mg/L	NPOC:0.1934mg/L	8	0	50	
Unknown	NPOC	Dummy	Dummy	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:50:05 PM	1	3	NPOC	0.8789	0.9020	0.1852	0.1934	NPOC:0.1934mg/L	NPOC:0.1934mg/L	8	0	50	
Unknown	NPOC	Dummy	Dummy	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:52:12 PM	1	4	NPOC	0.7722	0.9020	0.1473	0.1934	NPOC:0.1934mg/L	NPOC:0.1934mg/L	8	0	50	
Unknown	NPOC	70	70	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:56:36 PM	1	1	NPOC	0.4938	0.4838	0.04852	0.04496	NPOC:0.04496mg/L	NPOC:0.04496mg/L	9	0	50	
Unknown	NPOC	70	70	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 4:58:44 PM	1	2	NPOC	0.4539	0.4838	0.03437	0.04496	NPOC:0.04496mg/L	NPOC:0.04496mg/L	9	0	50	
Unknown	NPOC	70	70	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:00:51 PM	1	3	NPOC	0.5036	0.4838	0.05200	0.04496	NPOC:0.04496mg/L	NPOC:0.04496mg/L	9	0	50	
Unknown	NPOC	125	125	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:05:54 PM	1	1	NPOC	13.86	14.07	4.791	4.864	NPOC:4.864mg/L	NPOC:4.864mg/L	10	0	50	
Unknown	NPOC	125	125	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:08:25 PM	1	2	NPOC	14.51	14.07	5.022	4.864	NPOC:4.864mg/L	NPOC:4.864mg/L	10	1	50	
Unknown	NPOC	125	125	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:11:02 PM	1	3	NPOC	14.22	14.07	4.919	4.864	NPOC:4.864mg/L	NPOC:4.864mg/L	10	0	50	
Unknown	NPOC	125	125	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:13:29 PM	1	4	NPOC	14.12	14.07	4.883	4.864	NPOC:4.864mg/L	NPOC:4.864mg/L	10	0	50	
Unknown	NPOC	256	256	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:18:31 PM	1	1	NPOC	47.17	46.85	16.61	16.50	NPOC:16.50mg/L	NPOC:16.50mg/L	11	0	50	
Unknown	NPOC	256	256	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:21:19 PM	1	2	NPOC	46.49	46.85	16.37	16.50	NPOC:16.50mg/L	NPOC:16.50mg/L	11	0	50	
Unknown	NPOC	256	256	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:24:09 PM	1	3	NPOC	46.90	46.85	16.51	16.50	NPOC:16.50mg/L	NPOC:16.50mg/L	11	0	50	
Unknown	NPOC	352	352	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:29:03 PM	1	1	NPOC	26.13	26.34	9.145	9.218	NPOC:9.218mg/L	NPOC:9.218mg/L	12	0	50	
Unknown	NPOC	352	352	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:31:40 PM	1	2	NPOC	26.10	26.34	9.134	9.218	NPOC:9.218mg/L	NPOC:9.218mg/L	12	0	50	
Unknown	NPOC	352	352	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:34:28 PM	1	3	NPOC	26.78	26.34	9.375	9.218	NPOC:9.218mg/L	NPOC:9.218mg/L	12	0	50	
Unknown	NPOC	264	264	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:39:46 PM	1	1	NPOC	188.4	188.4	66.72	66.73	NPOC:66.73mg/L	NPOC:66.73mg/L	13	0	50	
Unknown	NPOC	264	264	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:42:40 PM	1	2	NPOC	186.8	188.4	66.15	66.73	NPOC:66.73mg/L	NPOC:66.73mg/L	13	0	50	
Unknown	NPOC	264	264	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:45:41 PM	1	3	NPOC	190.1	188.4	67.32	66.73	NPOC:66.73mg/L	NPOC:66.73mg/L	13	0	50	
Unknown	NPOC	257	257	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:50:48 PM	1	1	NPOC	30.77	30.36	10.79	10.64	NPOC:10.64mg/L	NPOC:10.64mg/L	14	0	50	
Unknown	NPOC	257	257	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:53:26 PM	1	2	NPOC	29.99	30.36	10.51	10.64	NPOC:10.64mg/L	NPOC:10.64mg/L	14	0	50	
Unknown	NPOC	257	257	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 5:56:08 PM	1	3	NPOC	30.31	30.36	10.63	10.64	NPOC:10.64mg/L	NPOC:10.64mg/L	14	0	50	
Unknown	NPOC	259	259	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:01:22 PM	1	1	NPOC	21.48	21.37	7.495	7.455	NPOC:7.455mg/L	NPOC:7.455mg/L	15	0	50	
Unknown	NPOC	259	259	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:04:06 PM	1	2	NPOC	21.29	21.37	7.427	7.455	NPOC:7.455mg/L	NPOC:7.455mg/L	15	0	50	
Unknown	NPOC	259	259	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:06:43 PM	1	3	NPOC	21.33	21.37	7.442	7.455	NPOC:7.455mg/L	NPOC:7.455mg/L	15	0	50	
Unknown	NPOC	274	274	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:11:36 PM	1	1	NPOC	18.30	18.43	6.366	6.414	NPOC:6.414mg/L	NPOC:6.414mg/L	16	0	50	
Unknown	NPOC	274	274	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:14:10 PM	1	2	NPOC	18.33	18.43	6.377	6.414	NPOC:6.414mg/L	NPOC:6.414mg/L	16	0	50	
Unknown	NPOC	274	274	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:16:40 PM	1	3	NPOC	18.67	18.43	6.498	6.414	NPOC:6.414mg/L	NPOC:6.414mg/L	16	0	50	
Unknown	NPOC	267	267	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:21:48 PM	1	1	NPOC	48.63	48.59	17.13	17.11	NPOC:17.11mg/L	NPOC:17.11mg/L	17	0	50	
Unknown	NPOC	267	267	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:24:31 PM	1	2	NPOC	48.24	48.59	16.99	17.11	NPOC:17.11mg/L	NPOC:17.11mg/L	17	0	50	
Unknown	NPOC	267	267	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:27:19 PM	1	3	NPOC	48.90	48.59	17.22	17.11	NPOC:17.11mg/L	NPOC:17.11mg/L	17	0	50	
Unknown	NPOC	281	281	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:32:13 PM	1	1	NPOC	14.80	14.94	5.125	5.175	NPOC:5.175mg/L	NPOC:5.175mg/L	18	0	50	
Unknown	NPOC	281	281	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:34:43 PM	1	2	NPOC	14.94	14.94	5.174	5.175	NPOC:5.175mg/L	NPOC:5.175mg/L	18	0	50	
Unknown	NPOC	281	281	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:37:09 PM	1	3	NPOC	15.09	14.94	5.228	5.175	NPOC:5.175mg/L	NPOC:5.175mg/L	18	0	50	
Unknown	NPOC	378	378	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:42:10 PM	1	1	NPOC	31.67	31.58	11.11	11.08	NPOC:11.08mg/L	NPOC:11.08mg/L	19	0	50	
Unknown	NPOC	378	378	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:44:47 PM	1	2	NPOC	31.16	31.58	10.93	11.08	NPOC:11.08mg/L	NPOC:11.08mg/L	19	0	50	
Unknown	NPOC	378	378	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:47:30 PM	1	3	NPOC	31.92	31.58	11.20	11.08	NPOC:11.08mg/L	NPOC:11.08mg/L	19	0	50	
Unknown	NPOC	245	245	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:52:20 PM	1	1	NPOC	13.65	13.65	4.717	4.715	NPOC:4.715mg/L	NPOC:4.715mg/L	20	0	50	
Unknown	NPOC	245	245	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:54:49 PM	1	2	NPOC	13.70	13.65	4.734	4.715	NPOC:4.715mg/L	NPOC:4.715mg/L	20	0	50	
Unknown	NPOC	245	245	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 6:57:10 PM	1	3	NPOC	13.59	13.65	4.695	4.715	NPOC:4.715mg/L	NPOC:4.715mg/L	20	0	50	
Unknown	NPOC	243	243	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:02:04 PM	1	1	NPOC	12.17	12.19	4.191	4.197	NPOC:4.197mg/L	NPOC:4.197mg/L	21	0	50	
Unknown	NPOC	243	243	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:04:43 PM	1	2	NPOC	12.03	12.19	4.142	4.197	NPOC:4.197mg/L	NPOC:4.197mg/L	21	0	50	
Unknown	NPOC	243	243	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:07:20 PM	1	3	NPOC	12.36	12.19	4.259	4.197	NPOC:4.197mg/L	NPOC:4.197mg/L	21	0	50	
Unknown	NPOC	250	250	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:12:22 PM	1	1	NPOC	16.32	16.19	5.664	5.619	NPOC:5.619mg/L	NPOC:5.619mg/L	22	0	50	
Unknown	NPOC	250	250	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:14:51 PM	1	2	NPOC	15.97	16.19	5.540	5.619	NPOC:5.619mg/L	NPOC:5.619mg/L	22	0	50	
Unknown	NPOC	250	250	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:17:16 PM	1	3	NPOC	16.29	16.19	5.653	5.619	NPOC:5.619mg/L	NPOC:5.619mg/L	22	0	50	
Unknown	NPOC	251	251	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:22:13 PM	1	1	NPOC	26.35	26.34	9.223	9.219	NPOC:9.219mg/L	NPOC:9.219mg/L	23	0	50	
Unknown	NPOC	251	251	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:24:55 PM	1	2	NPOC	26.20	26.34	9.170	9.219	NPOC:9.219mg/L	NPOC:9.219mg/L	23	0	50	
Unknown	NPOC	251	251	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:27:31 PM	1	3	NPOC	26.47	26.34	9.265	9.219	NPOC:9.219mg/L	NPOC:9.219mg/L	23	0	50	
Unknown	NPOC	253	253	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:32:32 PM	1	1	NPOC	27.76	27.54	9.723	9.646	NPOC:9.646mg/L	NPOC:9.646mg/L	24	0	50	
Unknown	NPOC	253	253	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:35:10 PM	1	2	NPOC	27.36	27.54	9.581	9.646	NPOC:9.646mg/L	NPOC:9.646mg/L	24	0	50	
Unknown	NPOC	253	253	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:37:48 PM	1	3	NPOC	27.51	27.54	9.634	9.646	NPOC:9.646mg/L	NPOC:9.646mg/L	24	0	50	
Unknown	NPOC	261	261	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:43:04 PM	1	1	NPOC	84.37	83.80	29.81	29.61	NPOC:29.61mg/L	NPOC:29.61mg/L	25	0	50	
Unknown	NPOC	261	261	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:45:52 PM	1	2	NPOC	83.04	83.80	29.34	29.61	NPOC:29.61mg/L	NPOC:29.61mg/L	25	0	50	
Unknown	NPOC	261	261	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:48:44 PM	1	3	NPOC	83.99	83.80	29.67	29.61	NPOC:29.61mg/L	NPOC:29.61mg/L	25	0	50	
Unknown	NPOC	314	314	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:53:37 PM	1	1	NPOC	15.63	15.55	5.419	5.391	NPOC:5.391mg/L	NPOC:5.391mg/L	26	0	50	
Unknown	NPOC	314	314	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:56:12 PM	1	2	NPOC	15.68	15.55	5.437	5.391	NPOC:5.391mg/L	NPOC:5.391mg/L	26	0	50	
Unknown	NPOC	314	314	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 7:58:44 PM	1	3	NPOC	15.34	15.55	5.316	5.391	NPOC:5.391mg/L	NPOC:5.391mg/L	26	0	50	
Unknown	NPOC	248	248	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 8:03:45 PM	1	1	NPOC	15.73	15.51	5.455	5.378	NPOC:5.378mg/L	NPOC:5.378mg/L	27	0	50	
Unknown	NPOC	248	248	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 8:06:17 PM	1	2	NPOC	15.34	15.51	5.316	5.378	NPOC:5.378mg/L	NPOC:5.378mg/L	27	0	50	
Unknown	NPOC	248	248	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 8:08:49 PM	1	3	NPOC	15.47	15.51	5.362	5.378	NPOC:5.378mg/L	NPOC:5.378mg/L	27	0	50	
Unknown	NPOC	345	345	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 8:13:46 PM	1	1	NPOC	19.85	19.78	6.916	6.893	NPOC:6.893mg/L	NPOC:6.893mg/L	28	0	50	
Unknown	NPOC	345	345	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.cal	C:\TOC-L\CalCurves\RN_fewerInjections_20201113.2020_11_13_15_16_54.cal	1.00		11/13/2020 8:16:19 PM	1	2	NPOC	19.61	19.78	6.831	6.893	NPOC:6.893mg/L	NPOC:6.893mg/L	28	0	50	
