"projectID","lakeID","siteID","sampleID","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","crew","weather","comments","metadataID","updateID"
17,"BA","BA_DeepHole","BA_DeepHole_20190725_0925_PML_3_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"PML",0,3,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"Hypo",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"PML",0,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"Hypo",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BA","BA_DeepHole","BA_DeepHole_20200727_1130_PML_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"PML",0,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Iso.POC.CEST.20121206","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Iso.POC.CEST.20121206","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_Hypo_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"Hypo",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Nutrients.20110601","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Iso.POC.CEST.20121206","sampleNutrients.20210505"
35,"BH","BH_DeepHole","BH_DeepHole_20200825_0950_PML_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"PML",0,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Iso.POC.CEST.20121206","sampleNutrients.20210505"
37,"BK","BK_DeepHole","BK_DeepHole_20190901_1215_Surface_0_fishScapesLimno.20190319",2019-09-01,2019-09-01 12:15:00,"Surface",0,0,"BB and RN","cloudy about 65F","Water chem pull only","Iso.POC.CEST.20121206","sampleNutrients.20210505"
37,"BK","BK_DeepHole","BK_DeepHole_20190901_1215_Surface_0_fishScapesLimno.20190319",2019-09-01,2019-09-01 12:15:00,"Surface",0,0,"BB and RN","cloudy about 65F","Water chem pull only","Nutrients.20110601","sampleNutrients.20210505"
37,"BK","BK_DeepHole","BK_DeepHole_20190901_1215_Surface_0_fishScapesLimno.20190319",2019-09-01,2019-09-01 12:15:00,"Surface",0,0,"BB and RN","cloudy about 65F","Water chem pull only","Iso.POC.CEST.20121206","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"Hypo",2.5,2.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Iso.POC.CEST.20121206","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"Hypo",2.5,2.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Nutrients.20110601","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"Hypo",2.5,2.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Iso.POC.CEST.20121206","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"PML",0,0.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Nutrients.20110601","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"PML",0,0.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Iso.POC.CEST.20121206","sampleNutrients.20210505"
15,"BO","BO_DeepHole","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",2019-06-10,2019-06-10 11:05:00,"PML",0,0.5,"SL and GM","sunny and partly cloudy and about 60 degrees F","deck PAR 1409.0","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_Hypo_2_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"Hypo",2,2,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_Hypo_2_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"Hypo",2,2,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_Hypo_2_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"Hypo",2,2,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_PML_0.5_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"PML",0,0.5,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_PML_0.5_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"PML",0,0.5,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20190719_0930_PML_0.5_Limno.Sample.20160505",2019-07-19,2019-07-19 09:30:00,"PML",0,0.5,"GM and SL","sunny and about 85 degrees F","deck PAR 748.6","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"Hypo",2,2,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,2020-07-01 10:41:00,"PML",0,0.25,"RN and CS","sunny hot","Deck PAR 1229.5","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_Hypo_2_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"Hypo",2,2,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Iso.POC.CEST.20121206","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"PML",0,0,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"PML",0,0,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
17,"BO","BO_DeepHole","BO_DeepHole_20200812_1055_PML_0_Limno.Sample.20160505",2020-08-12,2020-08-12 10:55:00,"PML",0,0,"RN and CS","sunny hot sweaty","Deck PAR 1741.0 and PML is just zero meters because it was 2 degrees cooler than surface at only 0.5m ","Nutrients.20110601","sampleNutrients.20210505"
